,subject,deck,counts,trial,proportion
689,0,2,1044,4,0.174
690,0,3,1058,4,0.176
691,0,4,1041,4,0.174
692,1,1,1109,4,0.185
693,1,2,1030,4,0.172
694,1,3,1499,4,0.25
695,1,4,2362,4,0.394
696,2,1,1281,4,0.214
697,2,2,1336,4,0.223
698,2,3,2157,4,0.36
699,2,4,1226,4,0.204
700,3,1,1066,4,0.178
701,3,2,2286,4,0.381
702,3,3,1429,4,0.238
703,3,4,1219,4,0.203
704,4,1,1373,4,0.229
705,4,2,1728,4,0.288
706,4,3,923,4,0.154
707,4,4,1976,4,0.329
708,5,1,1175,4,0.196
709,5,2,2542,4,0.424
710,5,3,1994,4,0.332
711,5,4,289,4,0.048
712,6,1,1120,4,0.187
713,6,2,1200,4,0.2
714,6,3,1427,4,0.238
715,6,4,2253,4,0.376
716,7,1,913,4,0.152
717,7,2,1836,4,0.306
718,7,3,1849,4,0.308
719,7,4,1402,4,0.234
720,8,1,107,4,0.018
721,8,2,2850,4,0.475
722,8,3,994,4,0.166
723,8,4,2049,4,0.342
724,9,1,1687,4,0.281
725,9,2,1558,4,0.26
726,9,3,1139,4,0.19
727,9,4,1616,4,0.269
728,10,1,2777,4,0.463
729,10,2,352,4,0.059
730,10,3,1877,4,0.313
731,10,4,994,4,0.166
732,11,1,1910,4,0.318
733,11,2,1083,4,0.18
734,11,3,1387,4,0.231
735,11,4,1620,4,0.27
736,12,1,825,4,0.138
737,12,2,3467,4,0.578
738,12,3,816,4,0.136
739,12,4,892,4,0.149
740,13,1,606,4,0.101
741,13,2,1300,4,0.217
742,13,3,622,4,0.104
743,13,4,3472,4,0.579
744,14,1,814,4,0.136
745,14,2,1044,4,0.174
746,14,3,1417,4,0.236
747,14,4,2725,4,0.454
748,15,1,536,4,0.089
749,15,2,4285,4,0.714
750,15,3,615,4,0.102
751,15,4,564,4,0.094
752,16,1,1363,4,0.227
753,16,2,1368,4,0.228
754,16,3,1372,4,0.229
755,16,4,1897,4,0.316
756,17,1,1260,4,0.21
757,17,2,1612,4,0.269
758,17,3,1647,4,0.274
759,17,4,1481,4,0.247
760,18,1,1019,4,0.17
761,18,2,1563,4,0.26
762,18,3,1520,4,0.253
763,18,4,1898,4,0.316
764,19,1,977,4,0.163
765,19,2,959,4,0.16
766,19,3,2999,4,0.5
767,19,4,1065,4,0.178
768,20,1,1133,4,0.189
769,20,2,1559,4,0.26
770,20,3,1938,4,0.323
771,20,4,1370,4,0.228
772,21,1,442,4,0.074
773,21,2,1979,4,0.33
774,21,3,2411,4,0.402
775,21,4,1168,4,0.195
776,22,1,1027,4,0.171
777,22,2,947,4,0.158
778,22,3,1138,4,0.19
779,22,4,2888,4,0.481
780,23,1,2133,4,0.356
781,23,2,1646,4,0.274
782,23,3,180,4,0.03
783,23,4,2041,4,0.34
784,24,1,1208,4,0.201
785,24,2,1498,4,0.25
786,24,3,1837,4,0.306
787,24,4,1457,4,0.243
788,25,1,815,4,0.136
789,25,2,1809,4,0.302
790,25,3,1866,4,0.311
791,25,4,1510,4,0.252
792,26,1,1158,4,0.193
793,26,2,1449,4,0.242
794,26,3,1117,4,0.186
795,26,4,2276,4,0.379
796,27,1,835,4,0.139
797,27,2,3485,4,0.581
798,27,3,818,4,0.136
799,27,4,862,4,0.144
800,28,1,1826,4,0.304
801,28,2,1530,4,0.255
802,28,3,1517,4,0.253
803,28,4,1127,4,0.188
804,29,1,1445,4,0.241
805,29,2,1489,4,0.248
806,29,3,1540,4,0.257
807,29,4,1526,4,0.254
808,30,1,1033,4,0.172
809,30,2,2006,4,0.334
810,30,3,1931,4,0.322
811,30,4,1030,4,0.172
812,31,1,1079,4,0.18
813,31,2,1241,4,0.207
814,31,3,2574,4,0.429
815,31,4,1106,4,0.184
816,32,1,1246,4,0.208
817,32,2,1317,4,0.22
818,32,3,1459,4,0.243
819,32,4,1978,4,0.33
820,33,1,1525,4,0.254
821,33,2,1132,4,0.189
822,33,3,868,4,0.145
823,33,4,2475,4,0.412
824,34,1,2863,4,0.477
