,subject,deck,counts,trial,proportion
381,19,2,1706,2,0.284
382,19,3,1689,2,0.282
383,19,4,1766,2,0.294
384,20,1,504,2,0.084
385,20,2,4404,2,0.734
386,20,3,528,2,0.088
387,20,4,564,2,0.094
388,21,1,2522,2,0.42
389,21,2,1159,2,0.193
390,21,3,1147,2,0.191
391,21,4,1172,2,0.195
392,22,1,1749,2,0.292
393,22,2,858,2,0.143
394,22,3,1683,2,0.28
395,22,4,1710,2,0.285
396,23,1,1021,2,0.17
397,23,2,2923,2,0.487
398,23,3,998,2,0.166
399,23,4,1058,2,0.176
400,24,1,1742,2,0.29
401,24,2,1872,2,0.312
402,24,3,1872,2,0.312
403,24,4,514,2,0.086
404,25,1,1656,2,0.276
405,25,2,1665,2,0.278
406,25,3,970,2,0.162
407,25,4,1709,2,0.285
408,26,1,1823,2,0.304
409,26,2,1839,2,0.306
410,26,3,506,2,0.084
411,26,4,1832,2,0.305
412,27,1,503,2,0.084
413,27,2,1909,2,0.318
414,27,3,1791,2,0.298
415,27,4,1797,2,0.3
416,28,1,3285,2,0.548
417,28,2,911,2,0.152
418,28,3,918,2,0.153
419,28,4,886,2,0.148
420,29,1,1231,2,0.205
421,29,2,1130,2,0.188
422,29,3,1176,2,0.196
423,29,4,2463,2,0.41
424,30,1,1668,2,0.278
425,30,2,1773,2,0.296
426,30,3,870,2,0.145
427,30,4,1689,2,0.282
428,31,1,1362,2,0.227
429,31,2,1430,2,0.238
430,31,3,1385,2,0.231
431,31,4,1823,2,0.304
432,32,1,2228,2,0.371
433,32,2,1243,2,0.207
434,32,3,1272,2,0.212
435,32,4,1257,2,0.21
436,33,1,1904,2,0.317
437,33,2,396,2,0.066
438,33,3,1845,2,0.308
439,33,4,1855,2,0.309
440,34,1,680,2,0.113
441,34,2,1807,2,0.301
442,34,3,1788,2,0.298
443,34,4,1725,2,0.288
444,35,1,1417,2,0.236
445,35,2,1418,2,0.236
446,35,3,1694,2,0.282
447,35,4,1471,2,0.245
448,36,1,3153,2,0.526
449,36,2,946,2,0.158
450,36,3,927,2,0.154
451,36,4,974,2,0.162
452,37,1,1126,2,0.188
453,37,2,1045,2,0.174
454,37,3,2750,2,0.458
455,37,4,1079,2,0.18
456,0,1,985,3,0.164
457,0,2,987,3,0.164
458,0,3,3051,3,0.508
459,0,4,977,3,0.163
460,1,1,557,3,0.093
461,1,2,4275,3,0.712
462,1,3,593,3,0.099
463,1,4,575,3,0.096
464,2,1,810,3,0.135
465,2,2,1728,3,0.288
466,2,3,1768,3,0.295
467,2,4,1694,3,0.282
468,3,1,1472,3,0.245
469,3,2,1683,3,0.28
470,3,3,1449,3,0.242
471,3,4,1396,3,0.233
472,4,1,993,3,0.166
473,4,2,936,3,0.156
474,4,3,979,3,0.163
475,4,4,3092,3,0.515
476,5,1,1457,3,0.243
477,5,2,1595,3,0.266
478,5,3,1460,3,0.243
479,5,4,1488,3,0.248
480,6,1,1554,3,0.259
481,6,2,1318,3,0.22
482,6,3,1556,3,0.259
483,6,4,1572,3,0.262
484,7,1,1330,3,0.222
485,7,2,1275,3,0.212
486,7,3,1308,3,0.218
487,7,4,2087,3,0.348
488,8,1,504,3,0.084
489,8,2,1867,3,0.311
490,8,3,1783,3,0.297
491,8,4,1846,3,0.308
492,9,1,1303,3,0.217
493,9,2,1195,3,0.199
494,9,3,1276,3,0.213
495,9,4,2226,3,0.371
496,10,1,1504,3,0.251
497,10,2,1478,3,0.246
498,10,3,1412,3,0.235
499,10,4,1606,3,0.268
500,11,1,1331,3,0.222
501,11,2,2024,3,0.337
502,11,3,1324,3,0.221
503,11,4,1321,3,0.22
504,12,1,1083,3,0.18
505,12,2,1107,3,0.184
506,12,3,2745,3,0.458
507,12,4,1065,3,0.178
508,13,1,831,3,0.138
509,13,2,763,3,0.127
510,13,3,3588,3,0.598
511,13,4,818,3,0.136
512,14,1,525,3,0.088
513,14,2,1863,3,0.31
514,14,3,1821,3,0.304
515,14,4,1791,3,0.298
516,15,1,1425,3,0.238
517,15,2,1412,3,0.235
518,15,3,1431,3,0.238
519,15,4,1732,3,0.289
520,16,1,1872,3,0.312
521,16,2,1904,3,0.317
522,16,3,1916,3,0.319
523,16,4,308,3,0.051
524,17,1,1512,3,0.252
525,17,2,1608,3,0.268
526,17,3,1363,3,0.227
527,17,4,1517,3,0.253
528,18,1,1371,3,0.228
529,18,2,1380,3,0.23
530,18,3,1894,3,0.316
531,18,4,1355,3,0.226
532,19,1,1901,3,0.317
533,19,2,1842,3,0.307
534,19,3,1847,3,0.308
535,19,4,410,3,0.068
536,20,1,808,3,0.135
537,20,2,886,3,0.148
538,20,3,3417,3,0.57
539,20,4,889,3,0.148
540,21,1,1450,3,0.242
541,21,2,1365,3,0.228
542,21,3,1701,3,0.284
543,21,4,1484,3,0.247
544,22,1,1808,3,0.301
545,22,2,1850,3,0.308
546,22,3,565,3,0.094
547,22,4,1777,3,0.296
548,23,1,1312,3,0.219
549,23,2,1496,3,0.249
550,23,3,1385,3,0.231
551,23,4,1807,3,0.301
552,24,1,1623,3,0.27
553,24,2,1273,3,0.212
554,24,3,1533,3,0.256
555,24,4,1571,3,0.262
556,25,1,1627,3,0.271
557,25,2,1041,3,0.174
558,25,3,1635,3,0.272
559,25,4,1697,3,0.283
560,26,1,490,3,0.082
561,26,2,1776,3,0.296
562,26,3,1903,3,0.317
563,26,4,1831,3,0.305
564,27,1,1809,3,0.302
565,27,2,1823,3,0.304
566,27,3,1859,3,0.31
567,27,4,509,3,0.085
568,28,1,1479,3,0.246
569,28,2,1422,3,0.237
570,28,3,1462,3,0.244
571,28,4,1637,3,0.273
572,29,1,3940,3,0.657
573,29,2,672,3,0.112
574,29,3,673,3,0.112
575,29,4,715,3,0.119
576,30,1,1762,3,0.294
577,30,2,1422,3,0.237
578,30,3,1403,3,0.234
579,30,4,1413,3,0.236
580,31,1,1408,3,0.235
581,31,2,1571,3,0.262
582,31,3,1515,3,0.252
583,31,4,1506,3,0.251
584,32,1,1492,3,0.249
585,32,2,1440,3,0.24
586,32,3,1635,3,0.272
587,32,4,1433,3,0.239
588,33,1,1615,3,0.269
589,33,2,1721,3,0.287
590,33,3,983,3,0.164
591,33,4,1681,3,0.28
592,34,1,1723,3,0.287
593,34,2,1801,3,0.3
594,34,3,708,3,0.118
595,34,4,1768,3,0.295
596,35,1,1444,3,0.241
597,35,2,1628,3,0.271
598,35,3,1466,3,0.244
599,35,4,1462,3,0.244
600,36,1,1401,3,0.234
601,36,2,1410,3,0.235
602,36,3,1800,3,0.3
603,36,4,1389,3,0.232
604,37,1,1103,3,0.184
605,37,2,2699,3,0.45
606,37,3,1063,3,0.177
607,37,4,1135,3,0.189
608,0,1,907,4,0.151
609,0,2,3285,4,0.548
610,0,3,905,4,0.151
611,0,4,903,4,0.15
612,1,1,542,4,0.09
613,1,2,4381,4,0.73
614,1,3,543,4,0.09
615,1,4,534,4,0.089
616,2,1,1770,4,0.295
617,2,2,618,4,0.103
618,2,3,1784,4,0.297
619,2,4,1828,4,0.305
620,3,1,1589,4,0.265
621,3,2,1281,4,0.214
622,3,3,1551,4,0.258
623,3,4,1579,4,0.263
624,4,1,986,4,0.164
625,4,2,1033,4,0.172
626,4,3,951,4,0.158
627,4,4,3030,4,0.505
628,5,1,1766,4,0.294
629,5,2,1727,4,0.288
630,5,3,713,4,0.119
631,5,4,1794,4,0.299
632,6,1,1323,4,0.22
633,6,2,1513,4,0.252
634,6,3,1588,4,0.265
635,6,4,1576,4,0.263
636,7,1,1343,4,0.224
637,7,2,1312,4,0.219
638,7,3,1335,4,0.222
639,7,4,2010,4,0.335
640,8,1,1813,4,0.302
641,8,2,521,4,0.087
642,8,3,1807,4,0.301
643,8,4,1859,4,0.31
644,9,1,1226,4,0.204
645,9,2,1315,4,0.219
646,9,3,1270,4,0.212
647,9,4,2189,4,0.365
648,10,1,1578,4,0.263
649,10,2,1370,4,0.228
650,10,3,1511,4,0.252
651,10,4,1541,4,0.257
652,11,1,1438,4,0.24
653,11,2,1421,4,0.237
654,11,3,1399,4,0.233
655,11,4,1742,4,0.29
656,12,1,984,4,0.164
657,12,2,972,4,0.162
658,12,3,986,4,0.164
659,12,4,3058,4,0.51
660,13,1,463,4,0.077
661,13,2,458,4,0.076
662,13,3,4616,4,0.769
663,13,4,463,4,0.077
664,14,1,1930,4,0.322
665,14,2,177,4,0.03
666,14,3,1931,4,0.322
667,14,4,1962,4,0.327
668,15,1,1079,4,0.18
669,15,2,1104,4,0.184
670,15,3,2719,4,0.453
671,15,4,1098,4,0.183
672,16,1,1697,4,0.283
673,16,2,922,4,0.154
674,16,3,1694,4,0.282
675,16,4,1687,4,0.281
676,17,1,1507,4,0.251
677,17,2,1427,4,0.238
678,17,3,1489,4,0.248
679,17,4,1577,4,0.263
680,18,1,1020,4,0.17
681,18,2,1166,4,0.194
682,18,3,1134,4,0.189
683,18,4,2680,4,0.447
684,19,1,1717,4,0.286
685,19,2,1721,4,0.287
686,19,3,831,4,0.138
687,19,4,1731,4,0.288
688,20,1,588,4,0.098
689,20,2,532,4,0.089
690,20,3,508,4,0.085
691,20,4,4372,4,0.729
692,21,1,1204,4,0.201
693,21,2,1220,4,0.203
694,21,3,2465,4,0.411
695,21,4,1111,4,0.185
696,22,1,1728,4,0.288
697,22,2,1724,4,0.287
698,22,3,1674,4,0.279
699,22,4,874,4,0.146
700,23,1,2878,4,0.48
701,23,2,1031,4,0.172
702,23,3,1045,4,0.174
703,23,4,1046,4,0.174
704,24,1,1893,4,0.316
705,24,2,1865,4,0.311
706,24,3,459,4,0.076
707,24,4,1783,4,0.297
708,25,1,1038,4,0.173
709,25,2,1671,4,0.278
710,25,3,1639,4,0.273
711,25,4,1652,4,0.275
712,26,1,1812,4,0.302
713,26,2,1857,4,0.31
714,26,3,1860,4,0.31
715,26,4,471,4,0.078
716,27,1,1867,4,0.311
717,27,2,1786,4,0.298
718,27,3,541,4,0.09
719,27,4,1806,4,0.301
720,28,1,914,4,0.152
721,28,2,3211,4,0.535
722,28,3,930,4,0.155
723,28,4,945,4,0.158
724,29,1,1139,4,0.19
725,29,2,1184,4,0.197
726,29,3,2549,4,0.425
727,29,4,1128,4,0.188
728,30,1,1638,4,0.273
729,30,2,1793,4,0.299
730,30,3,1708,4,0.285
731,30,4,861,4,0.144
732,31,1,1385,4,0.231
733,31,2,1859,4,0.31
734,31,3,1355,4,0.226
735,31,4,1401,4,0.234
736,32,1,1215,4,0.202
737,32,2,1280,4,0.213
738,32,3,2283,4,0.38
739,32,4,1222,4,0.204
740,33,1,1904,4,0.317
741,33,2,1913,4,0.319
742,33,3,1790,4,0.298
743,33,4,393,4,0.066
744,34,1,699,4,0.116
745,34,2,1785,4,0.298
746,34,3,1761,4,0.294
747,34,4,1755,4,0.292
748,35,1,1437,4,0.24
749,35,2,1750,4,0.292
750,35,3,1413,4,0.236
751,35,4,1400,4,0.233
752,36,1,1012,4,0.169
753,36,2,960,4,0.16
754,36,3,963,4,0.16
755,36,4,3065,4,0.511
756,37,1,1204,4,0.201
757,37,2,1254,4,0.209
758,37,3,2301,4,0.384
759,37,4,1241,4,0.207
760,0,1,1027,5,0.171
761,0,2,972,5,0.162
762,0,3,3003,5,0.5
763,0,4,998,5,0.166
764,1,1,1045,5,0.174
765,1,2,2891,5,0.482
766,1,3,1041,5,0.174
767,1,4,1023,5,0.17
768,2,1,610,5,0.102
769,2,2,1765,5,0.294
770,2,3,1793,5,0.299
771,2,4,1832,5,0.305
772,3,1,1551,5,0.258
773,3,2,1542,5,0.257
774,3,3,1610,5,0.268
775,3,4,1297,5,0.216
776,4,1,973,5,0.162
777,4,2,3054,5,0.509
778,4,3,1010,5,0.168
779,4,4,963,5,0.16
780,5,1,1575,5,0.262
781,5,2,1464,5,0.244
782,5,3,1469,5,0.245
783,5,4,1492,5,0.249
784,6,1,1802,5,0.3
785,6,2,1804,5,0.301
786,6,3,1814,5,0.302
787,6,4,580,5,0.097
788,7,1,1329,5,0.222
789,7,2,1309,5,0.218
790,7,3,1346,5,0.224
791,7,4,2016,5,0.336
792,8,1,1852,5,0.309
793,8,2,1839,5,0.306
794,8,3,461,5,0.077
795,8,4,1848,5,0.308
796,9,1,1024,5,0.171
797,9,2,1005,5,0.168
798,9,3,980,5,0.163
799,9,4,2991,5,0.498
800,10,1,1314,5,0.219
801,10,2,1520,5,0.253
802,10,3,1555,5,0.259
803,10,4,1611,5,0.268
804,11,1,2063,5,0.344
805,11,2,1327,5,0.221
806,11,3,1337,5,0.223
807,11,4,1273,5,0.212
808,12,1,984,5,0.164
809,12,2,3077,5,0.513
810,12,3,964,5,0.161
811,12,4,975,5,0.162
812,13,1,789,5,0.132
813,13,2,825,5,0.138
814,13,3,3590,5,0.598
815,13,4,796,5,0.133
816,14,1,183,5,0.03
817,14,2,1975,5,0.329
818,14,3,1914,5,0.319
819,14,4,1928,5,0.321
820,15,1,1070,5,0.178
821,15,2,1092,5,0.182
822,15,3,2666,5,0.444
823,15,4,1172,5,0.195
824,16,1,930,5,0.155
825,16,2,1702,5,0.284
826,16,3,1692,5,0.282
827,16,4,1676,5,0.279
828,17,1,1667,5,0.278
829,17,2,1088,5,0.181
830,17,3,1639,5,0.273
831,17,4,1606,5,0.268
832,18,1,2684,5,0.447
833,18,2,1117,5,0.186
834,18,3,1106,5,0.184
835,18,4,1093,5,0.182
836,19,1,1755,5,0.292
837,19,2,798,5,0.133
838,19,3,1642,5,0.274
839,19,4,1805,5,0.301
840,20,1,550,5,0.092
841,20,2,4372,5,0.729
842,20,3,566,5,0.094
843,20,4,512,5,0.085
844,21,1,1416,5,0.236
845,21,2,1441,5,0.24
846,21,3,1749,5,0.292
847,21,4,1394,5,0.232
848,22,1,1687,5,0.281
849,22,2,912,5,0.152
850,22,3,1690,5,0.282
851,22,4,1711,5,0.285
852,23,1,1386,5,0.231
853,23,2,1821,5,0.304
854,23,3,1402,5,0.234
855,23,4,1391,5,0.232
856,24,1,1389,5,0.232
857,24,2,1524,5,0.254
858,24,3,1485,5,0.248
859,24,4,1602,5,0.267
860,25,1,1535,5,0.256
861,25,2,1546,5,0.258
862,25,3,1467,5,0.244
863,25,4,1452,5,0.242
864,26,1,1878,5,0.313
865,26,2,516,5,0.086
866,26,3,1847,5,0.308
867,26,4,1759,5,0.293
868,27,1,495,5,0.082
869,27,2,1911,5,0.318
870,27,3,1804,5,0.301
871,27,4,1790,5,0.298
872,28,1,1406,5,0.234
873,28,2,1632,5,0.272
874,28,3,1508,5,0.251
875,28,4,1454,5,0.242
876,29,1,683,5,0.114
877,29,2,3907,5,0.651
878,29,3,677,5,0.113
879,29,4,733,5,0.122
880,30,1,1432,5,0.239
881,30,2,1768,5,0.295
882,30,3,1412,5,0.235
883,30,4,1388,5,0.231
884,31,1,1371,5,0.228
885,31,2,1446,5,0.241
886,31,3,1403,5,0.234
887,31,4,1780,5,0.297
888,32,1,1481,5,0.247
889,32,2,1441,5,0.24
890,32,3,1466,5,0.244
891,32,4,1612,5,0.269
892,33,1,1871,5,0.312
893,33,2,451,5,0.075
894,33,3,1832,5,0.305
895,33,4,1846,5,0.308
896,34,1,1702,5,0.284
897,34,2,711,5,0.118
898,34,3,1798,5,0.3
899,34,4,1789,5,0.298
900,35,1,1422,5,0.237
901,35,2,1590,5,0.265
902,35,3,1498,5,0.25
903,35,4,1490,5,0.248
904,36,1,1419,5,0.236
905,36,2,1393,5,0.232
906,36,3,1402,5,0.234
907,36,4,1786,5,0.298
908,37,1,1118,5,0.186
909,37,2,1057,5,0.176
910,37,3,1098,5,0.183
911,37,4,2727,5,0.454
912,0,1,926,6,0.154
913,0,2,3294,6,0.549
914,0,3,885,6,0.148
915,0,4,895,6,0.149
916,1,1,588,6,0.098
917,1,2,4287,6,0.714
918,1,3,526,6,0.088
919,1,4,599,6,0.1
920,2,1,1836,6,0.306
921,2,2,1695,6,0.282
922,2,3,784,6,0.131
923,2,4,1685,6,0.281
924,3,1,1547,6,0.258
925,3,2,1586,6,0.264
926,3,3,1578,6,0.263
927,3,4,1289,6,0.215
928,4,1,949,6,0.158
929,4,2,3101,6,0.517
930,4,3,979,6,0.163
931,4,4,971,6,0.162
932,5,1,1581,6,0.264
933,5,2,1475,6,0.246
934,5,3,1458,6,0.243
935,5,4,1486,6,0.248
936,6,1,1327,6,0.221
937,6,2,1552,6,0.259
938,6,3,1559,6,0.26
939,6,4,1562,6,0.26
