,subject,deck,counts,trial,proportion
670,23,3,581,3,0.097
671,23,4,584,3,0.097
672,24,1,1577,3,0.263
673,24,2,2095,3,0.349
674,24,3,1194,3,0.199
675,24,4,1134,3,0.189
676,25,1,2099,3,0.35
677,25,2,1046,3,0.174
678,25,3,1803,3,0.3
679,25,4,1052,3,0.175
680,26,1,1039,3,0.173
681,26,2,1601,3,0.267
682,26,3,1579,3,0.263
683,26,4,1781,3,0.297
684,27,1,1312,3,0.219
685,27,2,1902,3,0.317
686,27,3,1297,3,0.216
687,27,4,1489,3,0.248
688,28,1,83,3,0.014
689,28,2,1363,3,0.227
690,28,3,4057,3,0.676
691,28,4,497,3,0.083
692,29,1,267,3,0.044
693,29,2,707,3,0.118
694,29,3,2492,3,0.415
695,29,4,2534,3,0.422
696,30,1,1568,3,0.261
697,30,2,1483,3,0.247
698,30,3,1466,3,0.244
699,30,4,1483,3,0.247
700,31,1,659,3,0.11
701,31,2,974,3,0.162
702,31,3,3705,3,0.618
703,31,4,662,3,0.11
704,32,1,1357,3,0.226
705,32,2,1708,3,0.285
706,32,3,1594,3,0.266
707,32,4,1341,3,0.224
708,33,1,1226,3,0.204
709,33,2,1703,3,0.284
710,33,3,1685,3,0.281
711,33,4,1386,3,0.231
712,34,1,2409,3,0.402
713,34,2,2091,3,0.348
714,34,3,1230,3,0.205
715,34,4,270,3,0.045
716,35,1,1235,3,0.206
717,35,2,1556,3,0.259
718,35,3,1610,3,0.268
719,35,4,1599,3,0.266
720,36,1,1488,3,0.248
721,36,2,1223,3,0.204
722,36,3,1536,3,0.256
723,36,4,1753,3,0.292
724,37,1,1404,3,0.234
725,37,2,1514,3,0.252
726,37,3,1512,3,0.252
727,37,4,1570,3,0.262
728,38,1,309,3,0.052
729,38,2,1877,3,0.313
730,38,3,2678,3,0.446
731,38,4,1136,3,0.189
732,39,1,1545,3,0.258
733,39,2,1578,3,0.263
734,39,3,1388,3,0.231
735,39,4,1489,3,0.248
736,40,1,843,3,0.14
737,40,2,1720,3,0.287
738,40,3,1691,3,0.282
739,40,4,1746,3,0.291
740,41,1,548,3,0.091
741,41,2,4024,3,0.671
742,41,3,873,3,0.146
743,41,4,555,3,0.092
744,42,1,1485,3,0.248
745,42,2,1812,3,0.302
746,42,3,1144,3,0.191
747,42,4,1559,3,0.26
748,43,1,988,3,0.165
749,43,2,985,3,0.164
750,43,3,2347,3,0.391
751,43,4,1680,3,0.28
752,44,1,513,3,0.086
753,44,2,506,3,0.084
754,44,3,4503,3,0.75
755,44,4,478,3,0.08
756,45,1,1165,3,0.194
757,45,2,1832,3,0.305
758,45,3,1061,3,0.177
759,45,4,1942,3,0.324
760,46,1,1652,3,0.275
761,46,2,1577,3,0.263
762,46,3,1419,3,0.236
763,46,4,1352,3,0.225
764,47,1,1245,3,0.208
765,47,2,545,3,0.091
766,47,3,1775,3,0.296
767,47,4,2435,3,0.406
768,0,1,845,4,0.141
769,0,2,876,4,0.146
770,0,3,2151,4,0.358
771,0,4,2128,4,0.355
772,1,1,1595,4,0.266
773,1,2,1556,4,0.259
774,1,3,1513,4,0.252
775,1,4,1336,4,0.223
776,2,1,1875,4,0.312
777,2,2,1855,4,0.309
778,2,3,1660,4,0.277
779,2,4,610,4,0.102
780,3,1,1388,4,0.231
781,3,2,1364,4,0.227
782,3,3,1664,4,0.277
783,3,4,1584,4,0.264
784,4,1,1262,4,0.21
785,4,2,1075,4,0.179
786,4,3,1076,4,0.179
787,4,4,2587,4,0.431
788,5,1,756,4,0.126
789,5,2,3798,4,0.633
790,5,3,715,4,0.119
791,5,4,731,4,0.122
792,6,1,1175,4,0.196
793,6,2,1349,4,0.225
794,6,3,1428,4,0.238
795,6,4,2048,4,0.341
796,7,1,1297,4,0.216
797,7,2,848,4,0.141
798,7,3,1715,4,0.286
799,7,4,2140,4,0.357
800,8,1,1942,4,0.324
801,8,2,1075,4,0.179
802,8,3,1364,4,0.227
803,8,4,1619,4,0.27
804,9,1,1128,4,0.188
805,9,2,2315,4,0.386
806,9,3,1375,4,0.229
807,9,4,1182,4,0.197
808,10,1,1947,4,0.324
809,10,2,1909,4,0.318
810,10,3,242,4,0.04
811,10,4,1902,4,0.317
812,11,1,1711,4,0.285
813,11,2,1192,4,0.199
814,11,3,1627,4,0.271
815,11,4,1470,4,0.245
816,12,1,1317,4,0.22
817,12,2,2072,4,0.345
818,12,3,1120,4,0.187
819,12,4,1491,4,0.248
820,13,1,849,4,0.142
821,13,2,914,4,0.152
822,13,3,3533,4,0.589
823,13,4,704,4,0.117
824,14,1,1461,4,0.244
825,14,2,1639,4,0.273
826,14,3,1185,4,0.198
827,14,4,1715,4,0.286
828,15,1,1634,4,0.272
829,15,2,1523,4,0.254
830,15,3,1263,4,0.21
831,15,4,1580,4,0.263
832,16,1,2253,4,0.376
833,16,2,724,4,0.121
834,16,3,1279,4,0.213
835,16,4,1744,4,0.291
836,17,1,1326,4,0.221
837,17,2,1444,4,0.241
838,17,3,1995,4,0.332
839,17,4,1235,4,0.206
840,18,1,1926,4,0.321
841,18,2,1605,4,0.268
842,18,3,1932,4,0.322
843,18,4,537,4,0.09
844,19,1,3905,4,0.651
845,19,2,673,4,0.112
846,19,3,679,4,0.113
847,19,4,743,4,0.124
848,20,1,1426,4,0.238
849,20,2,1395,4,0.232
850,20,3,1517,4,0.253
851,20,4,1662,4,0.277
852,21,1,2182,4,0.364
853,21,2,1339,4,0.223
854,21,3,1836,4,0.306
855,21,4,643,4,0.107
856,22,1,1734,4,0.289
857,22,2,1475,4,0.246
858,22,3,1341,4,0.224
859,22,4,1450,4,0.242
860,23,1,3503,4,0.584
861,23,2,1171,4,0.195
862,23,3,667,4,0.111
863,23,4,659,4,0.11
864,24,1,1495,4,0.249
865,24,2,1659,4,0.276
866,24,3,1400,4,0.233
867,24,4,1446,4,0.241
868,25,1,1519,4,0.253
869,25,2,1040,4,0.173
870,25,3,1460,4,0.243
871,25,4,1981,4,0.33
872,26,1,1621,4,0.27
873,26,2,1349,4,0.225
874,26,3,1481,4,0.247
875,26,4,1549,4,0.258
876,27,1,1622,4,0.27
877,27,2,1644,4,0.274
878,27,3,1272,4,0.212
879,27,4,1462,4,0.244
880,28,1,748,4,0.125
881,28,2,3296,4,0.549
882,28,3,112,4,0.019
883,28,4,1844,4,0.307
884,29,1,369,4,0.062
885,29,2,266,4,0.044
886,29,3,2715,4,0.452
887,29,4,2650,4,0.442
888,30,1,1561,4,0.26
889,30,2,1393,4,0.232
890,30,3,1613,4,0.269
891,30,4,1433,4,0.239
892,31,1,682,4,0.114
893,31,2,2840,4,0.473
894,31,3,1772,4,0.295
895,31,4,706,4,0.118
896,32,1,1697,4,0.283
897,32,2,1494,4,0.249
898,32,3,1454,4,0.242
899,32,4,1355,4,0.226
900,33,1,1484,4,0.247
901,33,2,1297,4,0.216
902,33,3,1660,4,0.277
903,33,4,1559,4,0.26
904,34,1,2477,4,0.413
905,34,2,263,4,0.044
906,34,3,1973,4,0.329
907,34,4,1287,4,0.214
908,35,1,1433,4,0.239
909,35,2,1526,4,0.254
910,35,3,1546,4,0.258
911,35,4,1495,4,0.249
912,36,1,1577,4,0.263
913,36,2,1489,4,0.248
914,36,3,1652,4,0.275
915,36,4,1282,4,0.214
916,37,1,1901,4,0.317
917,37,2,1330,4,0.222
918,37,3,1375,4,0.229
919,37,4,1394,4,0.232
920,38,1,1116,4,0.186
921,38,2,277,4,0.046
922,38,3,2720,4,0.453
923,38,4,1887,4,0.314
924,39,1,1521,4,0.254
925,39,2,1488,4,0.248
926,39,3,1527,4,0.254
927,39,4,1464,4,0.244
928,40,1,1092,4,0.182
929,40,2,1855,4,0.309
930,40,3,1589,4,0.265
931,40,4,1464,4,0.244
932,41,1,433,4,0.072
933,41,2,4538,4,0.756
934,41,3,598,4,0.1
935,41,4,431,4,0.072
936,42,1,1437,4,0.24
